path,split,instrument,family,pitch,velocity
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-025-025.wav,test,brass_acoustic_006,other,25,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-026-100.wav,test,brass_acoustic_006,other,26,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-027-050.wav,test,brass_acoustic_006,other,27,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-027-100.wav,test,brass_acoustic_006,other,27,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-028-075.wav,test,brass_acoustic_006,other,28,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-029-075.wav,test,brass_acoustic_006,other,29,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-029-127.wav,test,brass_acoustic_006,other,29,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-030-075.wav,test,brass_acoustic_006,other,30,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-030-100.wav,test,brass_acoustic_006,other,30,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-030-127.wav,test,brass_acoustic_006,other,30,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-031-075.wav,test,brass_acoustic_006,other,31,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-031-127.wav,test,brass_acoustic_006,other,31,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-032-075.wav,test,brass_acoustic_006,other,32,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-032-100.wav,test,brass_acoustic_006,other,32,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-032-127.wav,test,brass_acoustic_006,other,32,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-034-100.wav,test,brass_acoustic_006,other,34,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-035-100.wav,test,brass_acoustic_006,other,35,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-036-025.wav,test,brass_acoustic_006,other,36,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-036-100.wav,test,brass_acoustic_006,other,36,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-037-127.wav,test,brass_acoustic_006,other,37,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-039-025.wav,test,brass_acoustic_006,other,39,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-040-050.wav,test,brass_acoustic_006,other,40,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-040-075.wav,test,brass_acoustic_006,other,40,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-040-127.wav,test,brass_acoustic_006,other,40,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-041-025.wav,test,brass_acoustic_006,other,41,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-041-050.wav,test,brass_acoustic_006,other,41,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-042-075.wav,test,brass_acoustic_006,other,42,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-043-025.wav,test,brass_acoustic_006,other,43,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-043-050.wav,test,brass_acoustic_006,other,43,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-043-075.wav,test,brass_acoustic_006,other,43,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-044-025.wav,test,brass_acoustic_006,other,44,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-044-100.wav,test,brass_acoustic_006,other,44,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-045-050.wav,test,brass_acoustic_006,other,45,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-045-127.wav,test,brass_acoustic_006,other,45,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-046-025.wav,test,brass_acoustic_006,other,46,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-047-025.wav,test,brass_acoustic_006,other,47,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-047-100.wav,test,brass_acoustic_006,other,47,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-048-025.wav,test,brass_acoustic_006,other,48,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-048-127.wav,test,brass_acoustic_006,other,48,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-049-025.wav,test,brass_acoustic_006,other,49,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-049-075.wav,test,brass_acoustic_006,other,49,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-050-100.wav,test,brass_acoustic_006,other,50,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-051-127.wav,test,brass_acoustic_006,other,51,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-052-127.wav,test,brass_acoustic_006,other,52,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-055-050.wav,test,brass_acoustic_006,other,55,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-056-127.wav,test,brass_acoustic_006,other,56,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-060-100.wav,test,brass_acoustic_006,other,60,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-061-100.wav,test,brass_acoustic_006,other,61,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-062-050.wav,test,brass_acoustic_006,other,62,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-062-127.wav,test,brass_acoustic_006,other,62,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-063-075.wav,test,brass_acoustic_006,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-063-127.wav,test,brass_acoustic_006,other,63,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-064-100.wav,test,brass_acoustic_006,other,64,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-065-025.wav,test,brass_acoustic_006,other,65,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-065-050.wav,test,brass_acoustic_006,other,65,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-065-127.wav,test,brass_acoustic_006,other,65,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-066-100.wav,test,brass_acoustic_006,other,66,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-067-100.wav,test,brass_acoustic_006,other,67,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-068-050.wav,test,brass_acoustic_006,other,68,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-068-127.wav,test,brass_acoustic_006,other,68,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-069-025.wav,test,brass_acoustic_006,other,69,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-069-127.wav,test,brass_acoustic_006,other,69,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-070-100.wav,test,brass_acoustic_006,other,70,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-070-127.wav,test,brass_acoustic_006,other,70,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-071-025.wav,test,brass_acoustic_006,other,71,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-072-050.wav,test,brass_acoustic_006,other,72,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-073-050.wav,test,brass_acoustic_006,other,73,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-073-075.wav,test,brass_acoustic_006,other,73,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-074-025.wav,test,brass_acoustic_006,other,74,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-074-050.wav,test,brass_acoustic_006,other,74,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-074-100.wav,test,brass_acoustic_006,other,74,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-075-075.wav,test,brass_acoustic_006,other,75,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-079-025.wav,test,brass_acoustic_006,other,79,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-079-050.wav,test,brass_acoustic_006,other,79,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-079-075.wav,test,brass_acoustic_006,other,79,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-079-127.wav,test,brass_acoustic_006,other,79,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-080-025.wav,test,brass_acoustic_006,other,80,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-080-127.wav,test,brass_acoustic_006,other,80,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-084-075.wav,test,brass_acoustic_006,other,84,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-085-127.wav,test,brass_acoustic_006,other,85,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-086-050.wav,test,brass_acoustic_006,other,86,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-087-100.wav,test,brass_acoustic_006,other,87,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-088-025.wav,test,brass_acoustic_006,other,88,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_006\brass_acoustic_006-088-075.wav,test,brass_acoustic_006,other,88,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-042-100.wav,test,brass_acoustic_015,other,42,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-042-127.wav,test,brass_acoustic_015,other,42,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-045-075.wav,test,brass_acoustic_015,other,45,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-045-100.wav,test,brass_acoustic_015,other,45,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-047-050.wav,test,brass_acoustic_015,other,47,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-047-100.wav,test,brass_acoustic_015,other,47,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-048-100.wav,test,brass_acoustic_015,other,48,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-049-050.wav,test,brass_acoustic_015,other,49,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-049-075.wav,test,brass_acoustic_015,other,49,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-050-100.wav,test,brass_acoustic_015,other,50,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-050-127.wav,test,brass_acoustic_015,other,50,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-051-075.wav,test,brass_acoustic_015,other,51,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-051-100.wav,test,brass_acoustic_015,other,51,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-052-025.wav,test,brass_acoustic_015,other,52,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-052-075.wav,test,brass_acoustic_015,other,52,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-054-050.wav,test,brass_acoustic_015,other,54,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-054-127.wav,test,brass_acoustic_015,other,54,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-055-050.wav,test,brass_acoustic_015,other,55,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-056-025.wav,test,brass_acoustic_015,other,56,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-056-075.wav,test,brass_acoustic_015,other,56,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-057-025.wav,test,brass_acoustic_015,other,57,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-058-050.wav,test,brass_acoustic_015,other,58,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-058-100.wav,test,brass_acoustic_015,other,58,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-059-025.wav,test,brass_acoustic_015,other,59,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-059-127.wav,test,brass_acoustic_015,other,59,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-060-127.wav,test,brass_acoustic_015,other,60,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-061-050.wav,test,brass_acoustic_015,other,61,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-061-075.wav,test,brass_acoustic_015,other,61,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-062-100.wav,test,brass_acoustic_015,other,62,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-062-127.wav,test,brass_acoustic_015,other,62,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-063-075.wav,test,brass_acoustic_015,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-064-100.wav,test,brass_acoustic_015,other,64,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-065-100.wav,test,brass_acoustic_015,other,65,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-066-025.wav,test,brass_acoustic_015,other,66,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-066-050.wav,test,brass_acoustic_015,other,66,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-068-075.wav,test,brass_acoustic_015,other,68,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-070-025.wav,test,brass_acoustic_015,other,70,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-072-050.wav,test,brass_acoustic_015,other,72,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-073-050.wav,test,brass_acoustic_015,other,73,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-075-050.wav,test,brass_acoustic_015,other,75,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-077-075.wav,test,brass_acoustic_015,other,77,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_015\brass_acoustic_015-077-100.wav,test,brass_acoustic_015,other,77,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-055-050.wav,test,brass_acoustic_016,other,55,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-055-100.wav,test,brass_acoustic_016,other,55,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-057-100.wav,test,brass_acoustic_016,other,57,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-057-127.wav,test,brass_acoustic_016,other,57,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-058-025.wav,test,brass_acoustic_016,other,58,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-059-075.wav,test,brass_acoustic_016,other,59,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-060-050.wav,test,brass_acoustic_016,other,60,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-060-075.wav,test,brass_acoustic_016,other,60,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-060-127.wav,test,brass_acoustic_016,other,60,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-063-075.wav,test,brass_acoustic_016,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-064-100.wav,test,brass_acoustic_016,other,64,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-065-075.wav,test,brass_acoustic_016,other,65,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-065-100.wav,test,brass_acoustic_016,other,65,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-065-127.wav,test,brass_acoustic_016,other,65,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-066-025.wav,test,brass_acoustic_016,other,66,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-066-050.wav,test,brass_acoustic_016,other,66,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-066-127.wav,test,brass_acoustic_016,other,66,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-067-100.wav,test,brass_acoustic_016,other,67,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-067-127.wav,test,brass_acoustic_016,other,67,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-068-127.wav,test,brass_acoustic_016,other,68,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-069-100.wav,test,brass_acoustic_016,other,69,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-070-025.wav,test,brass_acoustic_016,other,70,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-072-025.wav,test,brass_acoustic_016,other,72,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-075-075.wav,test,brass_acoustic_016,other,75,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-076-025.wav,test,brass_acoustic_016,other,76,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-076-050.wav,test,brass_acoustic_016,other,76,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-077-100.wav,test,brass_acoustic_016,other,77,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-079-075.wav,test,brass_acoustic_016,other,79,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-080-075.wav,test,brass_acoustic_016,other,80,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-081-050.wav,test,brass_acoustic_016,other,81,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-082-100.wav,test,brass_acoustic_016,other,82,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-083-025.wav,test,brass_acoustic_016,other,83,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-083-050.wav,test,brass_acoustic_016,other,83,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-084-100.wav,test,brass_acoustic_016,other,84,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-085-050.wav,test,brass_acoustic_016,other,85,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-086-075.wav,test,brass_acoustic_016,other,86,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-087-075.wav,test,brass_acoustic_016,other,87,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-089-025.wav,test,brass_acoustic_016,other,89,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_016\brass_acoustic_016-089-050.wav,test,brass_acoustic_016,other,89,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-053-025.wav,test,brass_acoustic_046,other,53,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-053-050.wav,test,brass_acoustic_046,other,53,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-053-075.wav,test,brass_acoustic_046,other,53,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-053-127.wav,test,brass_acoustic_046,other,53,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-056-127.wav,test,brass_acoustic_046,other,56,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-057-100.wav,test,brass_acoustic_046,other,57,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-058-025.wav,test,brass_acoustic_046,other,58,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-058-075.wav,test,brass_acoustic_046,other,58,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-058-127.wav,test,brass_acoustic_046,other,58,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-059-075.wav,test,brass_acoustic_046,other,59,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-059-127.wav,test,brass_acoustic_046,other,59,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-061-025.wav,test,brass_acoustic_046,other,61,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-061-127.wav,test,brass_acoustic_046,other,61,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-064-075.wav,test,brass_acoustic_046,other,64,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-064-127.wav,test,brass_acoustic_046,other,64,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-065-100.wav,test,brass_acoustic_046,other,65,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-067-075.wav,test,brass_acoustic_046,other,67,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-068-025.wav,test,brass_acoustic_046,other,68,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-068-050.wav,test,brass_acoustic_046,other,68,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-069-127.wav,test,brass_acoustic_046,other,69,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-070-050.wav,test,brass_acoustic_046,other,70,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-071-025.wav,test,brass_acoustic_046,other,71,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-072-075.wav,test,brass_acoustic_046,other,72,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-072-100.wav,test,brass_acoustic_046,other,72,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-073-075.wav,test,brass_acoustic_046,other,73,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-074-025.wav,test,brass_acoustic_046,other,74,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-075-075.wav,test,brass_acoustic_046,other,75,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-077-100.wav,test,brass_acoustic_046,other,77,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-078-050.wav,test,brass_acoustic_046,other,78,50
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-079-100.wav,test,brass_acoustic_046,other,79,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-081-025.wav,test,brass_acoustic_046,other,81,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-084-025.wav,test,brass_acoustic_046,other,84,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-084-075.wav,test,brass_acoustic_046,other,84,75
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-084-100.wav,test,brass_acoustic_046,other,84,100
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-085-025.wav,test,brass_acoustic_046,other,85,25
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-085-127.wav,test,brass_acoustic_046,other,85,127
D:\ELEC 5305 project\nsynth\processed_16k\brass_acoustic_046\brass_acoustic_046-086-025.wav,test,brass_acoustic_046,other,86,25
